PERMNO,date,PRC,RETX
66181,13/03/2015,114.82,-0.011025
66181,16/03/2015,116.5,0.014632
66181,17/03/2015,115.58,-0.007897
66181,18/03/2015,116.08,0.004326
66181,19/03/2015,115.16,-0.007926
66181,20/03/2015,117.49,0.020233
66181,23/03/2015,116.07,-0.012086
66181,24/03/2015,116.15,0.000689
66181,25/03/2015,113.68,-0.021266
66181,26/03/2015,112.37,-0.011524
66181,27/03/2015,113.86,0.01326
66181,30/03/2015,114.63,0.006763
66181,31/03/2015,113.61,-0.008898
66181,01/04/2015,113.13,-0.004225
66181,02/04/2015,114.54,0.012464
66181,06/04/2015,114.95,0.00358
66181,07/04/2015,114.3,-0.005655
66181,08/04/2015,115.59,0.011286
66181,09/04/2015,114.57,-0.008824
66181,10/04/2015,115.24,0.005848
66181,13/04/2015,114.44,-0.006942
66181,14/04/2015,114.05,-0.003408
66181,15/04/2015,113.45,-0.005261
66181,16/04/2015,113.37,-0.000705
66181,17/04/2015,112.1,-0.011202
66181,20/04/2015,112.86,0.00678
66181,21/04/2015,113.17,0.002747
66181,22/04/2015,112.99,-0.001591
66181,23/04/2015,113.96,0.008585
66181,24/04/2015,113.7,-0.002282
66181,27/04/2015,111.39,-0.020317
66181,28/04/2015,110.58,-0.007272
66181,29/04/2015,108.71,-0.016911
66181,30/04/2015,106.98,-0.015914
66181,01/05/2015,109.55,0.024023
66181,04/05/2015,110.06,0.004655
66181,05/05/2015,108.06,-0.018172
66181,06/05/2015,108.31,0.002314
66181,07/05/2015,110.04,0.015973
66181,08/05/2015,112.47,0.022083
66181,11/05/2015,111.9,-0.005068
66181,12/05/2015,112.52,0.005541
66181,13/05/2015,111.19,-0.01182
66181,14/05/2015,111.94,0.006745
66181,15/05/2015,113.35,0.012596
66181,18/05/2015,114.33,0.008646
66181,19/05/2015,112.34,-0.017406
66181,20/05/2015,112.1,-0.002136
66181,21/05/2015,112.01,-0.000803
66181,22/05/2015,112.16,0.001339
66181,26/05/2015,110.93,-0.010967
66181,27/05/2015,112.16,0.011088
66181,28/05/2015,112.19,0.000267
66181,29/05/2015,111.42,-0.006863
66181,01/06/2015,111.67,0.002244
66181,02/06/2015,111.59,-0.000716
66181,03/06/2015,113.16,0.014069
66181,04/06/2015,111.46,-0.015023
66181,05/06/2015,110.37,-0.009779
66181,08/06/2015,109.93,-0.003987
66181,09/06/2015,109.53,-0.003639
66181,10/06/2015,110.98,0.013238
66181,11/06/2015,111.29,0.002793
66181,12/06/2015,110.6,-0.0062
66181,15/06/2015,110.01,-0.005335
66181,16/06/2015,110.23,0.002
66181,17/06/2015,110.47,0.002177
66181,18/06/2015,111.85,0.012492
66181,19/06/2015,112.43,0.005186
66181,22/06/2015,113.07,0.005692
66181,23/06/2015,113.18,0.000973
66181,24/06/2015,112.35,-0.007333
66181,25/06/2015,112.24,-0.000979
66181,26/06/2015,112.6,0.003207
66181,29/06/2015,110.54,-0.018295
66181,30/06/2015,111.13,0.005337
66181,01/07/2015,112.07,0.008459
66181,02/07/2015,111.49,-0.005175
66181,06/07/2015,111.32,-0.001525
66181,07/07/2015,112.4,0.009702
66181,08/07/2015,111,-0.012456
66181,09/07/2015,111.38,0.003423
66181,10/07/2015,113.1,0.015443
66181,13/07/2015,114.9,0.015915
66181,14/07/2015,115.36,0.004003
66181,15/07/2015,115.58,0.001907
66181,16/07/2015,114.73,-0.007354
66181,17/07/2015,114.47,-0.002266
66181,20/07/2015,113.41,-0.00926
66181,21/07/2015,113.86,0.003968
66181,22/07/2015,114.9,0.009134
66181,23/07/2015,114.59,-0.002698
66181,24/07/2015,113.59,-0.008727
66181,27/07/2015,113.07,-0.004578
66181,28/07/2015,114.84,0.015654
66181,29/07/2015,116.37,0.013323
66181,30/07/2015,116.46,0.000773
66181,31/07/2015,117.03,0.004894
66181,03/08/2015,116.89,-0.001196
66181,04/08/2015,117.53,0.005475
66181,05/08/2015,118,0.003999
66181,06/08/2015,116.56,-0.012203
66181,07/08/2015,116.93,0.003174
66181,10/08/2015,117.6,0.00573
66181,11/08/2015,117.69,0.000765
66181,12/08/2015,117.69,0
66181,13/08/2015,119.02,0.011301
66181,14/08/2015,119.75,0.006133
66181,17/08/2015,119.7,-0.000418
66181,18/08/2015,122.8,0.025898
66181,19/08/2015,122.76,-0.000326
66181,20/08/2015,120.54,-0.018084
66181,21/08/2015,116.16,-0.036336
66181,24/08/2015,112.54,-0.031164
66181,25/08/2015,110.97,-0.013951
66181,26/08/2015,115.93,0.044697
66181,27/08/2015,117.66,0.014923
66181,28/08/2015,117.52,-0.00119
66181,31/08/2015,116.46,-0.00902
66181,01/09/2015,113.07,-0.029109
66181,02/09/2015,116.48,0.030158
66181,03/09/2015,116.6,0.00103
66181,04/09/2015,114.42,-0.018696
66181,08/09/2015,116.43,0.017567
66181,09/09/2015,113.97,-0.021129
66181,10/09/2015,114.49,0.004563
66181,11/09/2015,115.44,0.008298
66181,14/09/2015,114.73,-0.00615
66181,15/09/2015,116.18,0.012638
66181,16/09/2015,117.82,0.014116
66181,17/09/2015,117.91,0.000764
66181,18/09/2015,115.12,-0.023662
66181,21/09/2015,116.58,0.012682
66181,22/09/2015,115.8,-0.006691
66181,23/09/2015,116.17,0.003195
66181,24/09/2015,116.34,0.001463
66181,25/09/2015,116.74,0.003438
66181,28/09/2015,114.1,-0.022614
66181,29/09/2015,112.91,-0.010429
66181,30/09/2015,115.49,0.02285
66181,01/10/2015,117.03,0.013334
66181,02/10/2015,117.81,0.006665
66181,05/10/2015,119.2,0.011799
66181,06/10/2015,118.68,-0.004362
66181,07/10/2015,119.65,0.008173
66181,08/10/2015,121.06,0.011784
66181,09/10/2015,121.33,0.00223
66181,12/10/2015,121.9,0.004698
66181,13/10/2015,121.61,-0.002379
66181,14/10/2015,120.27,-0.011019
66181,15/10/2015,121.81,0.012805
66181,16/10/2015,122.74,0.007635
66181,19/10/2015,123.1,0.002933
66181,20/10/2015,122.85,-0.002031
66181,21/10/2015,123.3,0.003663
66181,22/10/2015,124.36,0.008597
66181,23/10/2015,124.61,0.00201
66181,26/10/2015,125.01,0.00321
66181,27/10/2015,124.47,-0.00432
66181,28/10/2015,123.82,-0.005222
66181,29/10/2015,123.63,-0.001535
66181,30/10/2015,123.64,0.000081
66181,02/11/2015,124.41,0.006228
66181,03/11/2015,125.66,0.010047
66181,04/11/2015,125.38,-0.002228
66181,05/11/2015,125.72,0.002712
66181,06/11/2015,125.98,0.002068
66181,09/11/2015,124.5,-0.011748
66181,10/11/2015,125.26,0.006104
66181,11/11/2015,124.71,-0.004391
66181,12/11/2015,123.81,-0.007217
66181,13/11/2015,120,-0.030773
66181,16/11/2015,120.84,0.007
66181,17/11/2015,126.18,0.044191
66181,18/11/2015,126.54,0.002853
66181,19/11/2015,126.86,0.002529
66181,20/11/2015,130.21001,0.026407
66181,23/11/2015,132.5,0.017587
66181,24/11/2015,133.60001,0.008302
66181,25/11/2015,134.64999,0.007859
66181,27/11/2015,134.74001,0.000668
66181,30/11/2015,133.88,-0.006383
66181,01/12/2015,134.42999,0.004108
66181,02/12/2015,133.81,-0.004612
66181,03/12/2015,130.92999,-0.021523
66181,04/12/2015,134.53,0.027496
66181,07/12/2015,133.92999,-0.00446
66181,08/12/2015,133.84,-0.000672
66181,09/12/2015,131.89999,-0.014495
66181,10/12/2015,132.53999,0.004852
66181,11/12/2015,130.44,-0.015844
66181,14/12/2015,132.00999,0.012036
66181,15/12/2015,131.28999,-0.005454
66181,16/12/2015,132.89999,0.012263
66181,17/12/2015,131.35001,-0.011663
66181,18/12/2015,130.28999,-0.00807
66181,21/12/2015,131.31,0.007829
66181,22/12/2015,131.88,0.004341
66181,23/12/2015,133.11,0.009327
66181,24/12/2015,132.89999,-0.001578
66181,28/12/2015,132.67999,-0.001655
66181,29/12/2015,133.7,0.007688
66181,30/12/2015,133.35001,-0.002618
66181,31/12/2015,132.25,-0.008249
66181,04/01/2016,131.07001,-0.008922
66181,05/01/2016,130.42999,-0.004883
66181,06/01/2016,129.08,-0.01035
66181,07/01/2016,125.4,-0.028509
66181,08/01/2016,123.9,-0.011962
66181,11/01/2016,125.78,0.015174
66181,12/01/2016,127.49,0.013595
66181,13/01/2016,121.4,-0.047768
66181,14/01/2016,119.62,-0.014662
66181,15/01/2016,119.23,-0.00326
66181,19/01/2016,119.76,0.004445
66181,20/01/2016,116.46,-0.027555
66181,21/01/2016,120.22,0.032286
66181,22/01/2016,122.76,0.021128
66181,25/01/2016,121.71,-0.008553
66181,26/01/2016,122.2,0.004026
66181,27/01/2016,121.57,-0.005155
66181,28/01/2016,122.28,0.00584
66181,29/01/2016,125.76,0.028459
66181,01/02/2016,126.51,0.005964
66181,02/02/2016,125.27,-0.009802
66181,03/02/2016,123.79,-0.011814
66181,04/02/2016,121.11,-0.02165
66181,05/02/2016,116.43,-0.038643
66181,08/02/2016,111.85,-0.039337
66181,09/02/2016,113.86,0.017971
66181,10/02/2016,114.33,0.004128
66181,11/02/2016,113.27,-0.009271
66181,12/02/2016,116.32,0.026927
66181,16/02/2016,119.43,0.026737
66181,17/02/2016,121.21,0.014904
66181,18/02/2016,119.97,-0.01023
66181,19/02/2016,121.69,0.014337
66181,22/02/2016,122.85,0.009532
66181,23/02/2016,124.53,0.013675
66181,24/02/2016,125.61,0.008673
66181,25/02/2016,126.86,0.009951
66181,26/02/2016,126.26,-0.00473
66181,29/02/2016,124.12,-0.016949
66181,01/03/2016,125.7,0.01273
66181,02/03/2016,125.59,-0.000875
66181,03/03/2016,126.8,0.009635
66181,04/03/2016,125.56,-0.009779
66181,07/03/2016,126.17,0.004858
66181,08/03/2016,126.72,0.004359
66181,09/03/2016,126.03,-0.005445
66181,10/03/2016,125.89,-0.001111
66181,11/03/2016,128.46001,0.020415
66181,14/03/2016,128.84,0.002958
66181,15/03/2016,129.71001,0.006753
66181,16/03/2016,130.45,0.005705
66181,17/03/2016,130.88,0.003296
66181,18/03/2016,131.35001,0.003591
66181,21/03/2016,131.00999,-0.002589
66181,22/03/2016,130.59,-0.003206
66181,23/03/2016,130.22,-0.002833
66181,24/03/2016,130.46001,0.001843
66181,28/03/2016,131.08,0.004752
66181,29/03/2016,132.47,0.010604
66181,30/03/2016,133.42,0.007171
66181,31/03/2016,133.42999,0.000075
66181,01/04/2016,134.85001,0.010642
66181,04/04/2016,134.85001,0
66181,05/04/2016,134.58,-0.002002
66181,06/04/2016,135.44,0.00639
66181,07/04/2016,133.87,-0.011592
66181,08/04/2016,133.62,-0.001867
66181,11/04/2016,133.00999,-0.004565
66181,12/04/2016,134.38,0.0103
66181,13/04/2016,133.84,-0.004019
66181,14/04/2016,134.37,0.00396
66181,15/04/2016,135.00999,0.004763
66181,18/04/2016,136.8,0.013258
66181,19/04/2016,135.44,-0.009942
66181,20/04/2016,135.19,-0.001846
66181,21/04/2016,134.60001,-0.004364
66181,22/04/2016,135.66,0.007875
66181,25/04/2016,135.64999,-0.000074
66181,26/04/2016,135.34,-0.002285
66181,27/04/2016,135.75,0.003029
66181,28/04/2016,132.73,-0.022247
66181,29/04/2016,133.89,0.00874
66181,02/05/2016,136.05,0.016133
66181,03/05/2016,134.53999,-0.011099
66181,04/05/2016,135.16,0.004608
66181,05/05/2016,134.67,-0.003625
66181,06/05/2016,135.7,0.007648
66181,09/05/2016,136.24001,0.003979
66181,10/05/2016,137.50999,0.009322
66181,11/05/2016,134.3,-0.023344
66181,12/05/2016,134.19,-0.000819
66181,13/05/2016,133.13,-0.007899
66181,16/05/2016,135.34,0.0166
66181,17/05/2016,132,-0.024679
66181,18/05/2016,131.77,-0.001742
66181,19/05/2016,131.73,-0.000304
66181,20/05/2016,131.85001,0.000911
66181,23/05/2016,131.42,-0.003261
66181,24/05/2016,133.36,0.014762
66181,25/05/2016,133.2,-0.0012
66181,26/05/2016,134.05,0.006381
66181,27/05/2016,133.94,-0.000821
66181,31/05/2016,132.12,-0.013588
66181,01/06/2016,131.83,-0.002195
66181,02/06/2016,132.41,0.0044
66181,03/06/2016,131.74001,-0.00506
66181,06/06/2016,129.19,-0.019356
66181,07/06/2016,129.92,0.005651
66181,08/06/2016,129.59,-0.00254
66181,09/06/2016,129.3,-0.002238
66181,10/06/2016,128.83,-0.003635
66181,13/06/2016,127.83,-0.007762
66181,14/06/2016,125.24,-0.020261
66181,15/06/2016,126.53,0.0103
66181,16/06/2016,127.36,0.00656
66181,17/06/2016,127.14,-0.001727
66181,20/06/2016,127.62,0.003775
66181,21/06/2016,127.74,0.00094
66181,22/06/2016,127.6,-0.001096
66181,23/06/2016,128.28999,0.005407
66181,24/06/2016,126.4,-0.014732
66181,27/06/2016,124.67,-0.013687
66181,28/06/2016,127.53,0.022941
66181,29/06/2016,127.37,-0.001255
66181,30/06/2016,127.69,0.002512
66181,01/07/2016,129.62,0.015115
66181,05/07/2016,129.35001,-0.002083
66181,06/07/2016,131.57001,0.017163
66181,07/07/2016,131.16,-0.003116
66181,08/07/2016,134.34,0.024245
66181,11/07/2016,135.14999,0.006029
66181,12/07/2016,134.84,-0.002294
66181,13/07/2016,133.56,-0.009493
66181,14/07/2016,134.53999,0.007337
66181,15/07/2016,134.78,0.001784
66181,18/07/2016,136.34,0.011574
66181,19/07/2016,136.98,0.004694
66181,20/07/2016,137.41,0.003139
66181,21/07/2016,136.07001,-0.009752
66181,22/07/2016,136.52,0.003307
66181,25/07/2016,136.5,-0.000147
66181,26/07/2016,136.75,0.001832
66181,27/07/2016,136.31,-0.003218
66181,28/07/2016,137.96001,0.012105
66181,29/07/2016,138.24001,0.00203
66181,01/08/2016,138.77,0.003834
66181,02/08/2016,137.22,-0.01117
66181,03/08/2016,137.06,-0.001166
66181,04/08/2016,136.05,-0.007369
66181,05/08/2016,136.91,0.006321
66181,08/08/2016,136.21001,-0.005113
66181,09/08/2016,136.11,-0.000734
66181,10/08/2016,135.60001,-0.003747
66181,11/08/2016,137.03999,0.010619
66181,12/08/2016,136.57001,-0.00343
66181,15/08/2016,137.06,0.003588
66181,16/08/2016,136.23,-0.006056
66181,17/08/2016,136.14999,-0.000587
66181,18/08/2016,134.8,-0.009915
66181,19/08/2016,135.46001,0.004896
66181,22/08/2016,135.34,-0.000886
66181,23/08/2016,136.22,0.006502
66181,24/08/2016,135.06,-0.008516
66181,25/08/2016,135.42999,0.002739
66181,26/08/2016,134.36,-0.007901
66181,29/08/2016,135.24001,0.00655
66181,30/08/2016,134.10001,-0.008429
66181,31/08/2016,134.12,0.000149
66181,01/09/2016,134.23,0.00082
66181,02/09/2016,135.14999,0.006854
66181,06/09/2016,134.10001,-0.007769
66181,07/09/2016,132.78999,-0.009769
66181,08/09/2016,131.25999,-0.011522
66181,09/09/2016,127.74,-0.026817
66181,12/09/2016,128.59,0.006654
66181,13/09/2016,125.72,-0.022319
66181,14/09/2016,126.26,0.004295
66181,15/09/2016,126.96,0.005544
66181,16/09/2016,126.11,-0.006695
66181,19/09/2016,126.29,0.001427
66181,20/09/2016,126.83,0.004276
66181,21/09/2016,128.11,0.010092
66181,22/09/2016,128.75,0.004996
66181,23/09/2016,127.79,-0.007456
66181,26/09/2016,125.45,-0.018311
66181,27/09/2016,126.82,0.010921
66181,28/09/2016,128.27,0.011434
66181,29/09/2016,127.93,-0.002651
66181,30/09/2016,128.67999,0.005863
66181,03/10/2016,128.5,-0.001399
66181,04/10/2016,128.2,-0.002335
66181,05/10/2016,127.58,-0.004836
66181,06/10/2016,130.19,0.020458
66181,07/10/2016,128.31,-0.01444
66181,10/10/2016,127.25,-0.008261
66181,11/10/2016,125.85,-0.011002
66181,12/10/2016,126.69,0.006675
66181,13/10/2016,126.29,-0.003157
66181,14/10/2016,126.42,0.001029
66181,17/10/2016,125.14,-0.010125
66181,18/10/2016,125.74,0.004795
66181,19/10/2016,125.89,0.001193
66181,20/10/2016,126.25,0.00286
66181,21/10/2016,126.6,0.002772
66181,24/10/2016,127.78,0.009321
66181,25/10/2016,123.34,-0.034747
66181,26/10/2016,122.71,-0.005108
66181,27/10/2016,122.26,-0.003667
66181,28/10/2016,123.58,0.010797
66181,31/10/2016,122.01,-0.012704
66181,01/11/2016,119.89,-0.017376
66181,02/11/2016,120.29,0.003336
66181,03/11/2016,120.18,-0.000914
66181,04/11/2016,120.91,0.006074
66181,07/11/2016,123.75,0.023489
66181,08/11/2016,124.25,0.00404
66181,09/11/2016,126.02,0.014245
66181,10/11/2016,129.03,0.023885
66181,11/11/2016,129.85001,0.006355
66181,14/11/2016,127.67,-0.016789
66181,15/11/2016,124.4,-0.025613
66181,16/11/2016,125.33,0.007476
66181,17/11/2016,128.92999,0.028724
66181,18/11/2016,128.33,-0.004654
66181,21/11/2016,128.22,-0.000857
66181,22/11/2016,130.98,0.021525
66181,23/11/2016,131.21001,0.001756
66181,25/11/2016,131.57001,0.002744
66181,28/11/2016,130.64,-0.007069
66181,29/11/2016,129.62,-0.007808
66181,30/11/2016,129.39999,-0.001697
66181,01/12/2016,129.47,0.000541
66181,02/12/2016,129.87,0.003089
66181,05/12/2016,129.67999,-0.001463
66181,06/12/2016,128.74001,-0.007249
66181,07/12/2016,132.46001,0.028895
66181,08/12/2016,132.53,0.000528
66181,09/12/2016,133.39,0.006489
66181,12/12/2016,134.58,0.008921
66181,13/12/2016,136.53999,0.014564
66181,14/12/2016,135.98,-0.004101
66181,15/12/2016,135.84,-0.00103
66181,16/12/2016,135.11,-0.005374
66181,19/12/2016,135.44,0.002442
66181,20/12/2016,137.11,0.01233
66181,21/12/2016,136.83,-0.002042
66181,22/12/2016,135.42999,-0.010232
66181,23/12/2016,135.05,-0.002806
66181,27/12/2016,135.25999,0.001555
66181,28/12/2016,135.07001,-0.001405
66181,29/12/2016,135.10001,0.000222
66181,30/12/2016,134.08,-0.00755
66181,03/01/2017,134.31,0.001715
66181,04/01/2017,135.5,0.00886
66181,05/01/2017,133.89999,-0.011808
66181,06/01/2017,133.53,-0.002763
66181,09/01/2017,134.31,0.005841
66181,10/01/2017,136.10001,0.013327
66181,11/01/2017,135.7,-0.002939
66181,12/01/2017,135.07001,-0.004643
66181,13/01/2017,135.03999,-0.000222
66181,17/01/2017,135.92999,0.006591
66181,18/01/2017,136.16,0.001692
66181,19/01/2017,135.39,-0.005655
66181,20/01/2017,135.60001,0.001551
66181,23/01/2017,138.07001,0.018215
66181,24/01/2017,138.06,-0.000072
66181,25/01/2017,137.48,-0.004201
66181,26/01/2017,138.46001,0.007128
66181,27/01/2017,138.33,-0.000939
66181,30/01/2017,138.47,0.001012
66181,31/01/2017,137.58,-0.006427
66181,01/02/2017,137.44,-0.001018
66181,02/02/2017,136.95,-0.003565
66181,03/02/2017,137.98,0.007521
66181,06/02/2017,136.49001,-0.010799
66181,07/02/2017,136.64999,0.001172
66181,08/02/2017,137.88,0.009001
66181,09/02/2017,138.71001,0.00602
66181,10/02/2017,139.85001,0.008219
66181,13/02/2017,139.87,0.000143
66181,14/02/2017,141.36,0.010653
66181,15/02/2017,142.19,0.005872
66181,16/02/2017,141.53999,-0.004571
66181,17/02/2017,143,0.010315
66181,21/02/2017,145.02,0.014126
66181,22/02/2017,145.25,0.001586
66181,23/02/2017,144.71001,-0.003718
66181,24/02/2017,145.95,0.008569
66181,27/02/2017,145.3,-0.004454
66181,28/02/2017,144.91,-0.002684
66181,01/03/2017,146.67999,0.012214
66181,02/03/2017,147.95,0.008658
66181,03/03/2017,147.81,-0.000946
66181,06/03/2017,147.13,-0.0046
66181,07/03/2017,146.02,-0.007544
66181,08/03/2017,146.92,0.006163
66181,09/03/2017,146.62,-0.002042
66181,10/03/2017,146.85001,0.001569
66181,13/03/2017,147.42999,0.00395
66181,14/03/2017,147.16,-0.001831
66181,15/03/2017,147.95,0.005368
66181,16/03/2017,148.73,0.005272
66181,17/03/2017,149.60001,0.00585
66181,20/03/2017,147.8,-0.012032
66181,21/03/2017,146.61,-0.008051
66181,22/03/2017,147.36,0.005116
66181,23/03/2017,147.99001,0.004275
66181,24/03/2017,147.71001,-0.001892
66181,27/03/2017,146.87,-0.005687
66181,28/03/2017,147.2,0.002247
66181,29/03/2017,147.03999,-0.001087
66181,30/03/2017,146.95,-0.000612
66181,31/03/2017,146.83,-0.000817
66181,03/04/2017,146.62,-0.00143
66181,04/04/2017,146.34,-0.00191
66181,05/04/2017,146.64,0.00205
66181,06/04/2017,147.24001,0.004092
66181,07/04/2017,147.13,-0.000747
66181,10/04/2017,148.21001,0.00734
66181,11/04/2017,148.2,-0.000068
66181,12/04/2017,146.53999,-0.011201
66181,13/04/2017,145.91,-0.004299
66181,17/04/2017,147.31,0.009595
66181,18/04/2017,147.75999,0.003055
66181,19/04/2017,147.22,-0.003655
66181,20/04/2017,148.72,0.010189
66181,21/04/2017,150,0.008607
66181,24/04/2017,151.89,0.0126
66181,25/04/2017,153.03,0.007505
66181,26/04/2017,154.22,0.007776
66181,27/04/2017,156.12,0.01232
66181,28/04/2017,156.10001,-0.000128
66181,01/05/2017,154.21001,-0.012108
66181,02/05/2017,154.95,0.004799
66181,03/05/2017,155,0.000323
66181,04/05/2017,154.86,-0.000903
66181,05/05/2017,155.73,0.005618
66181,08/05/2017,156.89,0.007449
66181,09/05/2017,157.67999,0.005035
66181,10/05/2017,158.13,0.002854
66181,11/05/2017,156.2,-0.012205
66181,12/05/2017,156.92,0.004609
66181,15/05/2017,157.33,0.002613
66181,16/05/2017,158.25999,0.005911
66181,17/05/2017,156.09,-0.013712
66181,18/05/2017,155.7,-0.002499
66181,19/05/2017,156.3,0.003854
66181,22/05/2017,155.96001,-0.002175
66181,23/05/2017,154.83,-0.007245
66181,24/05/2017,155,0.001098
66181,25/05/2017,156.46001,0.009419
66181,26/05/2017,154.89999,-0.009971
66181,30/05/2017,153.88,-0.006585
66181,31/05/2017,153.50999,-0.002405
66181,01/06/2017,155.14999,0.010683
66181,02/06/2017,155.35001,0.001289
66181,05/06/2017,154.78999,-0.003605
66181,06/06/2017,154.2,-0.003812
66181,07/06/2017,154.96001,0.004929
66181,08/06/2017,153.5,-0.009422
66181,09/06/2017,152.96001,-0.003518
66181,12/06/2017,152.17999,-0.005099
66181,13/06/2017,153.99001,0.011894
66181,14/06/2017,156.75999,0.017988
66181,15/06/2017,156.77,0.000064
66181,16/06/2017,156.64,-0.000829
66181,19/06/2017,158.81,0.013853
66181,20/06/2017,157.67,-0.007178
66181,21/06/2017,156.59,-0.00685
66181,22/06/2017,155.48,-0.007089
66181,23/06/2017,151.31,-0.02682
66181,26/06/2017,151.42,0.000727
66181,27/06/2017,152.24001,0.005415
66181,28/06/2017,153.23,0.006503
66181,29/06/2017,152.16,-0.006983
66181,30/06/2017,153.39999,0.008149
66181,03/07/2017,154.00999,0.003977
66181,05/07/2017,152.69,-0.008571
66181,06/07/2017,152.05,-0.004191
66181,07/07/2017,152.23,0.001184
66181,10/07/2017,151.17999,-0.006897
66181,11/07/2017,150.60001,-0.003836
66181,12/07/2017,152.59,0.013214
66181,13/07/2017,153.28999,0.004587
66181,14/07/2017,152.88,-0.002675
66181,17/07/2017,153.89,0.006606
66181,18/07/2017,152.17,-0.011177
66181,19/07/2017,153.3,0.007426
66181,20/07/2017,147.03,-0.0409
66181,21/07/2017,146.64999,-0.002585
66181,24/07/2017,144.58,-0.014115
66181,25/07/2017,146.97,0.016531
66181,26/07/2017,146.69,-0.001905
66181,27/07/2017,147.73,0.00709
66181,28/07/2017,148.08,0.002369
66181,31/07/2017,149.60001,0.010265
66181,01/08/2017,149.85001,0.001671
66181,02/08/2017,150.5,0.004338
66181,03/08/2017,150.78999,0.001927
66181,04/08/2017,152.75,0.012998
66181,07/08/2017,153.35001,0.003928
66181,08/08/2017,153.35001,0
66181,09/08/2017,155.25999,0.012455
66181,10/08/2017,153.88,-0.008888
66181,11/08/2017,154.88,0.006499
66181,14/08/2017,154.25999,-0.004003
66181,15/08/2017,150.17,-0.026514
66181,16/08/2017,152.25,0.013851
66181,17/08/2017,149.67,-0.016946
66181,18/08/2017,147.49001,-0.014565
66181,21/08/2017,149.2,0.011594
66181,22/08/2017,149.91,0.004759
66181,23/08/2017,149.10001,-0.005403
66181,24/08/2017,148.25,-0.005701
66181,25/08/2017,149.64999,0.009443
66181,28/08/2017,151.39,0.011627
66181,29/08/2017,149.84,-0.010238
66181,30/08/2017,150,0.001068
66181,31/08/2017,149.87,-0.000867
66181,01/09/2017,150.78,0.006072
66181,05/09/2017,152.92999,0.014259
66181,06/09/2017,156.56,0.023736
66181,07/09/2017,157.92999,0.008751
66181,08/09/2017,159.66,0.010954
66181,11/09/2017,158.37,-0.00808
66181,12/09/2017,159.91,0.009724
66181,13/09/2017,160.02,0.000688
66181,14/09/2017,159.38,-0.003999
66181,15/09/2017,158.39999,-0.006149
66181,18/09/2017,157.81,-0.003725
66181,19/09/2017,157.66,-0.00095
66181,20/09/2017,158.67999,0.00647
66181,21/09/2017,159.19,0.003214
66181,22/09/2017,159.97,0.0049
66181,25/09/2017,161.10001,0.007064
66181,26/09/2017,161.25999,0.000993
66181,27/09/2017,160.92,-0.002108
66181,28/09/2017,162.36,0.008949
66181,29/09/2017,163.56,0.007391
